arm	start	end	fbgn	current_name	strand	temp13_avg	temp18_avg	temp23_avg	temp29_avg
X	10366402	10367472	FBgn0052679		-1	0.6666666666666666	0.16666666666666666	0.08333333333333333	0.4166666666666667
X	10376651	10381352	FBgn0052681		-1	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333
X	10410391	10454895	FBgn0052683		-1	10.416666666666666	3.9166666666666665	2.0	2.0833333333333335
X	10061627	10062785	FBgn0052693	Gustatory receptor 9a	1	0.0	0.0	0.0	0.0
			FBgn0052695			412.25	405.6666666666667	445.75	325.0833333333333
X	9502826	9550838	FBgn0267253		-1	3.25	0.6666666666666666	0.9166666666666666	1.25
			FBgn0028327	lethal (1) G0320		1043.1666666666667	1129.0833333333333	1496.0833333333333	1494.1666666666667
X	9232726	9236585	FBgn0052704	Ionotropic receptor 8a	-1	5.083333333333333	2.6666666666666665	1.5833333333333333	1.4166666666666667
			FBgn0027553	NELF-B		200.58333333333334	198.33333333333334	346.3333333333333	495.5833333333333
X	6654541	6659709	FBgn0028360	Cdc7 kinase	1	28.5	21.166666666666668	23.5	49.0
X	5500208	5501229	FBgn0052762		-1	0.0	0.0	0.0	0.0
X	3945043	3948460	FBgn0052783	Gemin 4c	1	0.0	0.0	0.0	0.0
X	3940847	3944265	FBgn0052786	Gemin 4b	1	0.0	0.0	0.0	0.0
X	3799150	3801570	FBgn0260484	Hsc/Hsp70-interacting protein	1	73.41666666666667	77.83333333333333	99.5	126.41666666666667
X	2424925	2425855	FBgn0052797		-1	0.0	0.0	0.0	0.0
X	20189440	20194227	FBgn0052823	Sperm-specific dynein intermediate chain 3	-1	0.0	0.0	0.0	0.0
X	20094398	20095767	FBgn0062565	Odorant receptor 19b	1	0.4166666666666667	0.08333333333333333	0.25	0.16666666666666666
3R	18705501	18718916	FBgn0270928	Vesicular acetylcholine transporter	1	0.0	0.0	0.0	0.0
3R	13353673	13355413	FBgn0045442	methuselah-like 12	1	0.0	0.0	0.0	0.0
2R	22206005	22207987	FBgn0283480	Alkaline phosphatase 2	-1	1518.8333333333333	1370.0833333333333	559.4166666666666	474.3333333333333
2R	22203694	22205593	FBgn0034710	Alkaline phosphatase 7	-1	2.0833333333333335	0.08333333333333333	0.0	0.0
2L	8865850	8866670	FBgn0052983		1	0.0	0.0	0.0	0.0
X	2214347	2222567	FBgn0004397	Vinculin	-1	1249.5	885.75	908.8333333333334	1203.0833333333333
X	5708559	5717778	FBgn0053080		-1	476.9166666666667	240.33333333333334	232.0	208.66666666666666
3R	26965124	26966485	FBgn0041224	Gustatory receptor 97a	-1	2.1666666666666665	0.5833333333333334	0.25	0.5833333333333334
2L	14334158	14345795	FBgn0028916		1	428.6666666666667	483.5	603.4166666666666	747.25
3R	13833497	13837991	FBgn0266464	N-ethylmaleimide-sensitive factor 2	-1	1273.3333333333333	1092.25	1298.75	1745.25
2L	19533479	19537363	FBgn0053116		1	88.58333333333333	192.91666666666666	334.0833333333333	497.25
			FBgn0053136			0.0	0.3333333333333333	0.08333333333333333	0.08333333333333333
2R	15682719	15687415	FBgn0284254	Importin beta11	1	138.25	127.25	169.58333333333334	280.5833333333333
2R	22614328	22634084	FBgn0053143	Iditarod	1	13.416666666666666	4.0	3.75	3.4166666666666665
2R	23542510	23543885	FBgn0041234	Gustatory receptor 59f	1	2.5	0.25	0.5833333333333334	0.5
2R	23541054	23542379	FBgn0041233	Gustatory receptor 59e	-1	0.0	0.0	0.0	0.0
2R	20954668	20960909	FBgn0008636	homeobrain	-1	11.083333333333334	4.5	4.5	4.333333333333333
3L	3203675	3204448	FBgn0053159		-1	0.0	0.0	0.0	0.0
X	15081367	15082369	FBgn0053177		1	2.6666666666666665	1.6666666666666667	1.3333333333333333	1.3333333333333333
X	15082827	15084017	FBgn0053178		1	0.0	0.0	0.0	0.0
2R	24139563	24157762	FBgn0287831	speck	1	844.6666666666666	646.75	618.0	451.5
2L	8477349	8478088	FBgn0053194	Chemosensory protein A 29a	1	0.0	0.0	0.0	0.0
			FBgn0030307			0.0	0.0	0.0	0.0
3L	16346323	16347620	FBgn0053257		1	0.0	0.0	0.0	0.0
3L	12964360	12967733	FBgn0041622	Odorant receptor 69a	-1	0.0	0.0	0.0	0.0
3L	11590872	11591231	FBgn0036177		-1	0.0	0.0	0.0	0.0
3L	11510323	11510589	FBgn0053272		-1	0.0	0.0	0.0	0.0
			FBgn0034985			107.5	40.416666666666664	38.666666666666664	28.416666666666668
2L	10054213	10055935	FBgn0053302	Cuticular protein 31A	1	0.25	0.16666666666666666	0.08333333333333333	0.0
2L	15026882	15029513	FBgn0053310		1	0.0	0.0	0.0	0.0
2L	3275800	3280534	FBgn0031514	Otopetrin-like b	-1	193.75	149.41666666666666	177.25	114.58333333333333
2R	19252501	19253228	FBgn0053453		-1	0.0	0.0	0.0	0.0
2R	19251027	19251666	FBgn0053454		-1	0.0	0.0	0.0	0.0
2R	15895829	15896563	FBgn0053463		-1	0.0	0.0	0.0	0.0
2R	15223560	15241589	FBgn0259878	Follistatin	-1	112.75	92.41666666666667	76.41666666666667	74.41666666666667
2R	15055503	15056241	FBgn0053467		-1	0.0	0.0	0.0	0.0
3R	15054930	15077206	FBgn0038282	defective proboscis extension response 9	-1	4.0	1.9166666666666667	1.6666666666666667	1.8333333333333333
			FBgn0053487			0.0	0.0	0.0	0.0
			FBgn0053491			2.3333333333333335	1.5	1.5	0.9166666666666666
			FBgn0053496			0.0	0.0	0.0	0.0
X	20181590	20186487	FBgn0053497	Sperm-specific dynein intermediate chain 2	-1	0.0	0.0	0.0	0.0
			FBgn0053498			0.0	0.0	0.0	0.0
X	20220666	20225020	FBgn0053499	Sperm-specific dynein intermediate chain 4	-1	0.0	0.0	0.0	0.0
3L	11508637	11508903	FBgn0053500		1	0.0	0.0	0.0	0.0
2L	21081127	21082494	FBgn0053511		-1	71.91666666666667	18.833333333333332	7.666666666666667	16.75
X	20004680	20062706	FBgn0053517	Dopamine 2-like receptor	-1	10.75	4.916666666666667	2.8333333333333335	2.0
2R	16468209	16468934	FBgn0261293	Chemosensory protein B 53b	1	0.5833333333333334	0.08333333333333333	0.08333333333333333	0.0
X	2205515	2213809	FBgn0053548	SET and MYND domain containing, arthropod-specific, member 8	-1	319.3333333333333	223.25	149.5	137.08333333333334
2R	16466709	16467522	FBgn0261292	Chemosensory protein B 53a	1	3.0833333333333335	0.75	0.3333333333333333	0.4166666666666667
X	10009210	10010049	FBgn0053557		1	0.0	0.0	0.0	0.0
2R	24197824	24202187	FBgn0034989		1	41.166666666666664	24.666666666666668	29.333333333333332	43.166666666666664
3R	10062624	10063327	FBgn0053630		1	0.0	0.0	0.0	0.0
3R	10064007	10064645	FBgn0053631		1	0.0	0.0	0.0	0.0
3L	19236360	19237057	FBgn0053647		1	0.0	0.0	0.0	0.0
2L	14524312	14525656	FBgn0053648		1	0.0	0.0	0.0	0.0
3R	9582515	9583222	FBgn0053654		-1	0.0	0.0	0.0	0.0
3R	24840509	24841163	FBgn0053658		-1	0.0	0.16666666666666666	0.0	0.0
			FBgn0288700	stargazin-like protein		0.0	0.0	0.0	0.0
3L	16197868	16198852	FBgn0053687		1	0.0	0.0	0.0	0.0
3L	16199220	16199926	FBgn0053688		1	0.0	0.0	0.0	0.0
3L	16200229	16200926	FBgn0053689		1	0.0	0.0	0.0	0.0
3L	16201328	16202032	FBgn0053690	daedalus on 3	1	0.08333333333333333	0.0	0.08333333333333333	0.0
3L	9512797	9513409	FBgn0053702		-1	0.08333333333333333	0.0	0.0	0.0
3L	9512008	9512660	FBgn0053703		-1	0.0	0.0	0.0	0.0
X	21317936	21319296	FBgn0064116	Acyl-CoA binding protein with ankyrin repeat	-1	0.0	0.0	0.0	0.0
X	21317936	21319296	FBgn0064117	SRA stem-loop interacting RNA binding protein 1	-1	0.0	0.0	0.0	0.0
2R	18640194	18640802	FBgn0262595	Chemosensory protein A 56a	1	0.0	0.0	0.0	0.0
2R	12545689	12546301	FBgn0053752		1	0.0	0.0	0.0	0.0
3L	4266789	4267503	FBgn0053764		-1	0.0	0.0	0.0	0.0
3L	22645627	22646236	FBgn0053766		1	0.0	0.0	0.0	0.0
3L	22646307	22646959	FBgn0053767		1	0.0	0.0	0.0	0.0
3L	22647163	22647748	FBgn0053768		1	0.0	0.0	0.0	0.0
3L	22647927	22648519	FBgn0053769		1	0.0	0.0	0.0	0.0
3L	4554537	4555236	FBgn0053777		-1	0.0	0.0	0.0	0.0
3R	10066770	10067567	FBgn0053783		1	0.0	0.0	0.0	0.0
3R	10067905	10068572	FBgn0053784		1	4.416666666666667	3.4166666666666665	2.6666666666666665	1.0833333333333333
3L	16170729	16171380	FBgn0053795		-1	0.0	0.0	0.0	0.0
3L	16169455	16170106	FBgn0053796		-1	0.0	0.0	0.0	0.0
2R	9748800	9749389	FBgn0262594	Chemosensory protein A 46a	1	0.0	0.0	0.0	0.0
2L	21416953	21417975	FBgn0053801	His1:CG33801	1	0.0	0.0	0.08333333333333333	0.16666666666666666
2L	21420129	21420657	FBgn0053803	His3:CG33803	1	0.0	0.0	0.0	0.0
2L	21426916	21427938	FBgn0053804	His1:CG33804	1	0.0	0.0	0.0	0.0
2L	21430255	21430783	FBgn0053806	His3:CG33806	1	0.0	0.0	0.0	0.0
2L	21431963	21432985	FBgn0053807	His1:CG33807	1	0.0	0.0	0.0	0.08333333333333333
2L	21433862	21434337	FBgn0053808	His2A:CG33808	1	0.0	0.0	0.0	0.0
2L	21435299	21435827	FBgn0053809	His3:CG33809	1	0.0	0.0	0.0	0.0
2L	21437011	21438033	FBgn0053810	His1:CG33810	1	0.0	0.0	0.0	0.0
2L	21440187	21440715	FBgn0053812	His3:CG33812	1	0.0	0.0	0.0	0.0
2L	21451052	21452074	FBgn0053813	His1:CG33813	1	0.0	0.0	0.0	0.0
2L	21452934	21453426	FBgn0053814	His2A:CG33814	1	0.0	0.0	0.0	0.0
2L	21454388	21454916	FBgn0053815	His3:CG33815	1	0.0	0.0	0.0	0.0
2L	21456113	21457135	FBgn0053816	His1:CG33816	1	0.0	0.0	0.0	0.0
2L	21457995	21458487	FBgn0053817	His2A:CG33817	1	0.0	0.0	0.0	0.0
2L	21459447	21459975	FBgn0053818	His3:CG33818	1	0.0	0.0	0.0	0.0
2L	21461173	21462195	FBgn0053819	His1:CG33819	1	0.0	0.0	0.0	0.0
2L	21463055	21463547	FBgn0053820	His2A:CG33820	1	0.0	0.0	0.0	0.0
2L	21464507	21465035	FBgn0053821	His3:CG33821	1	0.0	0.0	0.0	0.0
2L	21466216	21467238	FBgn0053822	His1:CG33822	1	0.0	0.0	0.0	0.0
2L	21468098	21468590	FBgn0053823	His2A:CG33823	1	0.0	0.0	0.0	0.0
2L	21469550	21470078	FBgn0053824	His3:CG33824	1	0.0	0.0	0.0	0.0
2L	21471259	21472281	FBgn0053825	His1:CG33825	1	0.0	0.0	0.0	0.0
2L	21473141	21473633	FBgn0053826	His2A:CG33826	1	0.0	0.0	0.0	0.0
2L	21474593	21475121	FBgn0053827	His3:CG33827	1	0.0	0.0	0.0	0.0
2L	21476302	21477324	FBgn0053828	His1:CG33828	1	0.0	0.0	0.0	0.0
2L	21478184	21478676	FBgn0053829	His2A:CG33829	1	0.0	0.0	0.0	0.0
2L	21479636	21480164	FBgn0053830	His3:CG33830	1	0.0	0.0	0.0	0.0
2L	21481345	21482367	FBgn0053831	His1:CG33831	1	0.0	0.0	0.0	0.0
2L	21483227	21483719	FBgn0053832	His2A:CG33832	1	0.0	0.0	0.0	0.0
2L	21484681	21485209	FBgn0053833	His3:CG33833	1	0.0	0.0	0.0	0.0
2L	21486496	21487518	FBgn0053834	His1:CG33834	1	0.0	0.0	0.16666666666666666	1.5833333333333333
2L	21488378	21488870	FBgn0053835	His2A:CG33835	1	0.0	0.0	0.0	0.0
2L	21489830	21490358	FBgn0053836	His3:CG33836	1	0.0	0.0	0.0	0.0
2L	21491541	21492563	FBgn0053837	His1:CG33837	1	0.0	0.0	0.0	0.0
2L	21493423	21493915	FBgn0053838	His2A:CG33838	1	0.0	0.0	0.0	0.0
2L	21494875	21495403	FBgn0053839	His3:CG33839	1	0.0	0.0	0.0	0.0
2L	21496586	21497608	FBgn0053840	His1:CG33840	1	0.0	0.0	0.0	0.0
2L	21498468	21498960	FBgn0053841	His2A:CG33841	1	0.0	0.0	0.0	0.0
2L	21499920	21500448	FBgn0053842	His3:CG33842	1	0.0	0.0	0.0	0.0
2L	21501633	21502655	FBgn0053843	His1:CG33843	1	0.0	0.0	0.0	0.0
2L	21503521	21504013	FBgn0053844	His2A:CG33844	1	0.0	0.0	0.0	0.0
2L	21504973	21505501	FBgn0053845	His3:CG33845	1	0.0	0.0	0.0	0.0
2L	21506684	21507706	FBgn0053846	His1:CG33846	1	0.0	0.0	0.0	0.0
2L	21508566	21509058	FBgn0053847	His2A:CG33847	1	0.0	0.0	0.0	0.0
2L	21510018	21510546	FBgn0053848	His3:CG33848	1	0.0	0.0	0.0	0.0
2L	21511728	21512750	FBgn0053849	His1:CG33849	1	0.0	0.0	0.0	0.0
2L	21513610	21514102	FBgn0053850	His2A:CG33850	1	0.0	0.0	0.0	0.0
2L	21515062	21515590	FBgn0053851	His3:CG33851	1	0.0	0.0	0.0	0.0
2L	21516773	21517795	FBgn0053852	His1:CG33852	1	0.0	0.0	0.0	0.0
2L	21518655	21519147	FBgn0053853	His2A:CG33853	1	0.0	0.0	0.0	0.0
2L	21520109	21520637	FBgn0053854	His3:CG33854	1	0.0	0.0	0.0	0.0
2L	21521616	21522638	FBgn0053855	His1:CG33855	1	0.0	0.0	0.0	0.08333333333333333
2L	21523498	21523990	FBgn0053856	His2A:CG33856	1	0.0	0.0	0.0	0.0
2L	21524952	21525480	FBgn0053857	His3:CG33857	1	0.0	0.0	0.0	0.0
2L	21526459	21527481	FBgn0053858	His1:CG33858	1	0.0	0.0	0.0	0.0
2L	21528341	21528833	FBgn0053859	His2A:CG33859	1	0.0	0.0	0.0	0.0
2L	21529795	21530323	FBgn0053860	His3:CG33860	1	0.0	0.0	0.0	0.0
2L	21531302	21532324	FBgn0053861	His1:CG33861	1	0.0	0.0	0.0	0.0
2L	21533184	21533676	FBgn0053862	His2A:CG33862	1	0.0	0.0	0.0	0.0
2L	21534636	21535164	FBgn0053863	His3:CG33863	1	0.0	0.0	0.0	0.0
2L	21536346	21537368	FBgn0053864	His1:CG33864	1	0.0	0.0	0.0	0.0
2L	21538228	21538720	FBgn0053865	His2A:CG33865	1	0.0	0.0	0.0	0.0
2L	21541153	21541681	FBgn0053866	His3:CG33866	1	0.0	0.0	0.0	0.0
2L	21537505	21538099	FBgn0053868	His2B:CG33868	-1	0.0	0.0	0.0	0.0
2L	21534085	21534610	FBgn0053869	His4:CG33869	-1	0.0	0.0	0.0	0.0
2L	21532461	21533055	FBgn0053870	His2B:CG33870	-1	0.0	0.0	0.0	0.0
2L	21529242	21529769	FBgn0053871	His4:CG33871	-1	0.0	0.0	0.0	0.0
2L	21527618	21528212	FBgn0053872	His2B:CG33872	-1	0.0	0.0	0.0	0.0
2L	21524399	21524926	FBgn0053873	His4:CG33873	-1	0.0	0.0	0.0	0.0
2L	21522775	21523369	FBgn0053874	His2B:CG33874	-1	0.0	0.0	0.0	0.0
2L	21519556	21520083	FBgn0053875	His4:CG33875	-1	0.0	0.0	0.0	0.0
2L	21517932	21518526	FBgn0053876	His2B:CG33876	-1	0.0	0.0	0.0	0.0
2L	21514466	21514878	FBgn0053877	His4:CG33877	-1	0.0	0.0	0.0	0.0
2L	21512887	21513481	FBgn0053878	His2B:CG33878	-1	0.0	0.0	0.0	0.0
2L	21509422	21509834	FBgn0053879	His4:CG33879	-1	0.0	0.0	0.0	0.0
2L	21507843	21508437	FBgn0053880	His2B:CG33880	-1	0.0	0.0	0.0	0.0
2L	21504377	21504789	FBgn0053881	His4:CG33881	-1	0.0	0.0	0.0	0.0
2L	21502798	21503392	FBgn0053882	His2B:CG33882	-1	0.0	0.0	0.0	0.0
2L	21499324	21499736	FBgn0053883	His4:CG33883	-1	0.0	0.0	0.0	0.0
2L	21497745	21498339	FBgn0053884	His2B:CG33884	-1	0.0	0.0	0.0	0.0
2L	21494279	21494691	FBgn0053885	His4:CG33885	-1	0.0	0.0	0.0	0.0
2L	21492700	21493294	FBgn0053886	His2B:CG33886	-1	0.0	0.0	0.0	0.0
2L	21489234	21489646	FBgn0053887	His4:CG33887	-1	0.0	0.0	0.0	0.0
2L	21487655	21488249	FBgn0053888	His2B:CG33888	-1	0.0	0.0	0.0	0.0
2L	21484085	21484497	FBgn0053889	His4:CG33889	-1	0.0	0.0	0.0	0.0
3R	14630478	14641776	FBgn0038247	Cadherin 88C	1	0.25	0.0	0.0	0.0
2L	21482504	21483098	FBgn0053890	His2B:CG33890	-1	0.0	0.0	0.0	0.0
2L	21479042	21479454	FBgn0053891	His4:CG33891	-1	0.0	0.0	0.0	0.0
2L	21477461	21478055	FBgn0053892	His2B:CG33892	-1	0.0	0.0	0.0	0.0
2L	21473999	21474411	FBgn0053893	His4:CG33893	-1	0.0	0.0	0.0	0.0
2L	21472418	21473012	FBgn0053894	His2B:CG33894	-1	0.0	0.0	0.0	0.0
2L	21468956	21469368	FBgn0053895	His4:CG33895	-1	0.0	0.0	0.0	0.0
2L	21467375	21467969	FBgn0053896	His2B:CG33896	-1	0.0	0.0	0.0	0.0
2L	21463913	21464325	FBgn0053897	His4:CG33897	-1	0.0	0.0	0.0	0.0
2L	21462332	21462926	FBgn0053898	His2B:CG33898	-1	0.0	0.0	0.0	0.0
2L	21458853	21459265	FBgn0053899	His4:CG33899	-1	0.0	0.0	0.0	0.0
2L	21457272	21457866	FBgn0053900	His2B:CG33900	-1	0.0	0.0	0.0	0.0
2L	21453790	21454202	FBgn0053901	His4:CG33901	-1	0.0	0.0	0.0	0.0
2L	21452211	21452805	FBgn0053902	His2B:CG33902	-1	0.0	0.0	0.0	0.0
2L	21439589	21440001	FBgn0053903	His4:CG33903	-1	0.0	0.0	0.0	0.0
2L	21438170	21438764	FBgn0053904	His2B:CG33904	-1	0.0	0.0	0.0	0.0
2L	21434703	21435115	FBgn0053905	His4:CG33905	-1	0.0	0.0	0.0	0.0
2L	21433122	21433716	FBgn0053906	His2B:CG33906	-1	0.0	0.0	0.0	0.0
2L	21429655	21430066	FBgn0053907	His4:CG33907	-1	0.0	0.0	0.0	0.0
2L	21428075	21428669	FBgn0053908	His2B:CG33908	-1	0.0	0.0	0.0	0.0
2L	21419531	21419943	FBgn0053909	His4:CG33909	-1	0.0	0.0	0.0	0.0
2L	21418112	21418706	FBgn0053910	His2B:CG33910	-1	0.0	0.0	0.0	0.0
3L	20754976	20755685	FBgn0053912		-1	0.0	0.0	0.0	0.0
3R	31044391	31045105	FBgn0053920		-1	0.0	0.0	0.0	0.0
2L	1343443	1344171	FBgn0053922		-1	0.0	0.0	0.0	0.0
2L	1341365	1342095	FBgn0053923		-1	0.0	0.0	0.0	0.0
3L	17719193	17719854	FBgn0261294	Chemosensory protein B 74a	-1	0.0	0.0	0.0	0.0
3R	4689951	4690608	FBgn0053927		-1	0.0	0.0	0.0	0.0
2L	17435891	17436600	FBgn0053928		-1	0.0	0.0	0.0	0.0
3R	9340216	9362994	FBgn0266410	doctor no	1	0.5833333333333334	0.75	1.0833333333333333	4.333333333333333
2R	24294097	24298111	FBgn0034999	Fatty acid transport protein 3	1	669.3333333333334	1118.5833333333333	1396.4166666666667	1552.6666666666667
2R	12182639	12185506	FBgn0053964		1	0.0	0.0	0.0	0.0
3R	14697689	14724261	FBgn0262127	kibra	-1	2.5833333333333335	2.1666666666666665	1.8333333333333333	4.0
X	15125753	15137311	FBgn0260006	drop dead	1	10.0	5.25	2.6666666666666665	1.8333333333333333
3L	1529439	1531259	FBgn0053971	Ionotropic receptor 62a	-1	0.0	0.0	0.0	0.0
X	5528927	5560183	FBgn0263512	Visual system homeobox 2	-1	5.166666666666667	1.8333333333333333	1.5	1.8333333333333333
2R	24305881	24313099	FBgn0288686	beta-Tubulin at 60D	1	58.25	17.833333333333332	16.916666666666668	13.333333333333334
			FBgn0283627			0.0	0.0	0.0	0.0
X	9511524	9512162	FBgn0054028		1	0.0	0.0	0.0	0.0
3L	7073476	7075247	FBgn0054030		-1	0.0	0.0	0.0	0.0
2L	10450134	10452396	FBgn0065110	pickpocket 10	-1	0.8333333333333334	0.25	0.08333333333333333	0.4166666666666667
2L	9771155	9775030	FBgn0065109	pickpocket 11	-1	0.0	0.0	0.0	0.0
2L	9771155	9775030	FBgn0065108	pickpocket 16	-1	0.0	0.0	0.0	0.0
2R	22298214	22311937	FBgn0034718	windpipe	-1	84.5	29.833333333333332	21.166666666666668	26.833333333333332
X	16270951	16273815	FBgn0030731	peroxisomal Multifunctional enzyme type 2	1	1739.1666666666667	1847.9166666666667	1749.0	1700.1666666666667
2R	24411870	24415295	FBgn0266438	Phosphatidylinositol glycan anchor biosynthesis class Z	1	101.08333333333333	118.08333333333333	161.0	202.58333333333334
2L	6950421	6954586	FBgn0020616	Stromalin 1	1	31.333333333333332	18.083333333333332	20.583333333333332	33.0
2R	22329726	22332072	FBgn0017482	Type III alcohol dehydrogenase	-1	112.33333333333333	87.0	84.33333333333333	95.33333333333333
			FBgn0029868	NADH dehydrogenase (ubiquinone) B16.6 subunit		686.0	721.1666666666666	676.3333333333334	749.5
X	2189188	2205373	FBgn0023549	Monocarboxylate transporter 1	1	329.8333333333333	132.58333333333334	111.25	93.66666666666667
2L	14563015	14563726	FBgn0028913		-1	0.0	0.0	0.0	0.0
2L	14424315	14425189	FBgn0028871	Cuticular protein 35B	-1	0.0	0.0	0.0	0.0
2L	14615552	14618902	FBgn0000055	Alcohol dehydrogenase	1	0.0	0.0	0.0	0.0
2R	24445500	24446839	FBgn0035005		1	0.08333333333333333	0.5833333333333334	0.0	0.0
2L	14615552	14618902	FBgn0000056	Adh-related	1	0.0	0.0	0.0	0.0
2L	14924590	14930565	FBgn0028887		1	0.0	0.0	0.0	0.0
2R	23371360	23377045	FBgn0034854	Golgin-245	-1	247.75	142.75	125.75	130.16666666666666
2R	23360192	23366355	FBgn0003977	virilizer	-1	156.91666666666666	61.333333333333336	64.08333333333333	90.75
			FBgn0004837	Suppressor of Hairless		53.75	33.916666666666664	42.916666666666664	56.416666666666664
2R	24571627	24574503	FBgn0035027		1	184.08333333333334	167.16666666666666	252.25	299.75
			FBgn0034859			221.16666666666666	105.5	135.16666666666666	214.33333333333334
2R	25012062	25031737	FBgn0004055	unzipped	1	108.25	54.916666666666664	44.0	61.166666666666664
			FBgn0029716			0.0	0.0	0.0	0.0
2R	24602472	24603488	FBgn0035034		1	0.0	0.0	0.0	0.0
			FBgn0035035	S-adenosylmethionine sensor upstream of TORC1		67.66666666666667	78.0	130.58333333333334	206.83333333333334
2R	24611703	24613906	FBgn0035039	aarF domain containing kinase 1	1	84.41666666666667	76.83333333333333	102.58333333333333	108.5
2R	24848994	24850200	FBgn0035070		1	0.0	0.0	0.0	0.0
X	2159145	2162180	FBgn0005670	Cytochrome P450 4d1	-1	125.0	92.91666666666667	110.16666666666667	144.25
2R	24661503	24662409	FBgn0035044		1	74.41666666666667	99.58333333333333	132.33333333333334	155.83333333333334
2R	16226501	16229869	FBgn0034094	Transferrin 3	1	169.58333333333334	98.66666666666667	118.83333333333333	89.0
2R	22868159	22870706	FBgn0004896	forkhead domain 59A	1	19.75	9.75	7.666666666666667	9.416666666666666
			FBgn0034097			0.0	1.0833333333333333	0.0	0.6666666666666666
X	948585	951900	FBgn0040350		-1	75.75	19.833333333333332	18.583333333333332	24.416666666666668
X	946662	947500	FBgn0040349		-1	0.0	0.0	0.0	0.0
X	942474	945773	FBgn0040348		-1	37.75	15.083333333333334	14.916666666666666	10.916666666666666
			FBgn0004655	wings apart-like		104.16666666666667	81.25	108.75	219.08333333333334
X	1378885	1380480	FBgn0024986		-1	0.0	0.0	0.0	0.08333333333333333
2R	21049654	21057197	FBgn0003391	shotgun	-1	215.33333333333334	125.66666666666667	153.83333333333334	155.25
2R	23925077	23935884	FBgn0263006	Sarco/endoplasmic reticulum Ca(2+)-ATPase	-1	1415.9166666666667	492.5	249.75	206.91666666666666
X	5917097	5941852	FBgn0029824		1	320.1666666666667	242.66666666666666	292.25	417.0833333333333
2R	22638807	22640201	FBgn0034750		-1	192.0	382.8333333333333	647.5	873.0833333333334
			FBgn0034933			47.833333333333336	37.75	42.0	69.0
X	356509	361245	FBgn0004034	yellow	1	0.0	0.0	0.0	0.0
2L	15333866	15336138	FBgn0287768	escargot	1	2.9166666666666665	1.0833333333333333	1.5	1.4166666666666667
3R	19212154	19215442	FBgn0025680	cryptochrome	1	775.75	608.0833333333334	668.0	560.8333333333334
2R	24969678	24970855	FBgn0035088		1	6.083333333333333	3.0	2.8333333333333335	4.166666666666667
			FBgn0024989			6.916666666666667	1.25	0.75	0.25
X	6295389	6298970	FBgn0029861		1	481.5833333333333	692.8333333333334	1126.25	1580.0
2R	22918937	22924742	FBgn0010660	Nucleoporin 214kD	-1	77.83333333333333	48.0	53.666666666666664	59.333333333333336
X	6303975	6306745	FBgn0029863		1	477.4166666666667	288.9166666666667	315.1666666666667	235.33333333333334
			FBgn0034948	Protein phosphatase 1 regulatory subunit 15		476.1666666666667	308.6666666666667	281.1666666666667	407.75
2R	23985175	23988455	FBgn0283509	Peptidylglycine-alpha-hydroxylating monooxygenase	-1	0.0	0.08333333333333333	0.25	0.0
3R	14918628	14923083	FBgn0038279	Secreted decoy of InR	1	49.916666666666664	53.916666666666664	67.25	93.91666666666667
3R	15037366	15038149	FBgn0038281	Ribosomal protein L10Aa	1	0.0	0.0	0.0	0.0
X	6347103	6349236	FBgn0029867		1	352.5833333333333	178.0	235.08333333333334	368.1666666666667
X	1881313	1889950	FBgn0023518	trithorax-related	-1	35.333333333333336	16.666666666666668	22.0	34.5
2R	23992138	23995055	FBgn0034951		-1	112.91666666666667	70.25	59.166666666666664	77.41666666666667
X	6350629	6361323	FBgn0261955	Citrate synthase 1	1	877.5	339.8333333333333	174.16666666666666	206.08333333333334
X	6365949	6370924	FBgn0029870	Mitochondrial assembly regulatory factor	1	2477.5833333333335	1571.0833333333333	1345.0833333333333	1421.25
2R	23519839	23523613	FBgn0015372	RabX1	-1	313.8333333333333	514.9166666666666	782.25	846.4166666666666
2L	15756002	15762758	FBgn0001987	Gliotactin	-1	680.3333333333334	643.0833333333334	608.0833333333334	584.0833333333334
			FBgn0034958			241.91666666666666	102.83333333333333	97.25	97.91666666666667
2R	22594677	22596348	FBgn0034739		1	16.083333333333332	9.5	0.9166666666666666	1.0833333333333333
X	6533999	6538575	FBgn0000524	deltex	1	67.0	99.25	167.33333333333334	243.08333333333334
2R	23555018	23556217	FBgn0034879	Rrp4	-1	0.0	0.0	0.0	0.0
3R	10112237	10120081	FBgn0037788	Carbonic anhydrase 7	1	81.58333333333333	44.75	57.5	39.25
2R	23548967	23554712	FBgn0034878	pita	-1	16.333333333333332	16.25	24.583333333333332	28.833333333333332
2L	15476593	15478260	FBgn0003448	snail	-1	0.0	0.0	0.0	0.0
2R	21065379	21067087	FBgn0022700	Chitinase 4	-1	110.25	31.666666666666668	45.583333333333336	192.16666666666666
3L	24976254	24977118	FBgn0058002	NADH dehydrogenase (ubiquinone) AGGG subunit	1	0.0	0.0	0.0	0.0
3R	16099228	16105670	FBgn0010379	Akt kinase	1	61.333333333333336	124.91666666666667	270.0	275.0
2R	24092079	24098636	FBgn0023081	genghis khan	-1	112.66666666666667	60.0	62.5	81.83333333333333
2R	21088386	21091004	FBgn0034585	Rabaptin-5	-1	137.08333333333334	98.41666666666667	110.25	142.58333333333334
			FBgn0011824	Gar1 ribonucleoprotein		2596.25	1184.1666666666667	1099.25	1313.0833333333333
